,erhuang,yuanban,,你今舍了亲生子，,132,"140,5"
,erhuang,yuanban,,来年必定降麒麟。,142,154
,erhuang,yuanban,,千言万（哪）语她不肯，,162,185
,erhuang,yuanban,,不舍娇儿难救孤身。,186,193
,erhuang,yuanban,,无奈何我只得双（呃）膝跪，,194,210
,erhuang,yaoban,,哀求娘子（喏）舍亲（呐）生。,228,249
lseh-TanXiongDi-SangYuanJiZi.xml,erhuang,manban,,叹兄兀弟遭不幸一旦丧命，,36,90
,erhuang,manban,,丢下了年幼儿好不伤情。,128,160
,erhuang,manban,,眼望着孤坟台珠泪难忍，,176,"212,5"
,erhuang,manban,,见坟台不见人刀割我心。,216,240
lseh-TuZeiZuo-SouGuJiuGu.xml,erhuang,yuanban,,屠贼做事心太狠，,0,23
,erhuang,yuanban,,诬杀赵家一满门。,24,40
,erhuang,yuanban,,眼见得忠良无救应，,41,59
,erhuang,yuanban,,大事还要问程婴。,60,72
lseh-WeiGuoJia-HongYangDong-1.xml,erhuang,yuanban,,为国家那何曾半日闲空，,"16,5",48
,erhuang,yuanban,,我也曾平服了塞北西东。,"66,5","78,5"
,erhuang,yuanban,,官封到节度使（喏）皇王恩重，,"86,5","124,5"
,erhuang,yuanban,,身不爽不由人瞌睡朦胧（呃）。,"142,5","164,5"
lseh-WeiGuoJia-HongYangDong-2.xml,erhuang,yuanban,,为国家哪何曾半日闲空，,17,47
,erhuang,yuanban,,我也曾平服了塞北西东。,67,77
,erhuang,yuanban,,官封到节度使（喏）皇王恩重，,87,123
,erhuang,yuanban,,身不爽不由人瞌睡朦胧（呃）（哪）。,143,165
lseh-WeiGuoJia-HongYangDong-3.xml,erhuang,yuanban,,为国家哪何曾半日闲空，,"16,5","48,5"
,erhuang,yuanban,,我也曾平服了塞北西东。,"66,5","78,5"
,erhuang,yuanban,,官封到节度史（喏）皇王恩重，,"86,5","124,5"
,erhuang,yuanban,,身不爽不由人瞌睡朦胧。,"142,5","164,5"
lseh-WeiKaiYan-RangXuZhou.xml,erhuang,yuanban,,未开言不由人（呐）珠泪滚滚，,18,48
,erhuang,yuanban,,天卸重任我就要（哇）你担承。,68,82
,erhuang,yuanban,,二犬子（呃）皆年幼（哇）难当（呃）重任，,92,"116,5"
,erhuang,yuanban,,老朽年迈我也不能够担承。,118,126
,erhuang,yuanban,,望使君放开怀慨然（呐）应（呐）允，,128,137
,erhuang,yuanban,,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,138,150
lseh-XinZhongYou-WenZhaoGuan.xml,erhuang,yuanban,,心中有事难合眼，,8,"30,5"
,erhuang,yuanban,,翻来复去睡不安。,32,52
,erhuang,yuanban,,背地里只把东皋公怨，,70,"94,5"
,erhuang,yuanban,,叫人难解巧机关。,96,105
,erhuang,yuanban,,若是真心来救我，,106,"114,75"
,erhuang,yuanban,,为何几日他不言，,116,125
,erhuang,yuanban,,贪图富贵来害我，,126,"134,5"
,erhuang,yuanban,,你就该把我献与昭关。,136,145
,erhuang,yuanban,,哭一声爹娘不能相见，,146,154
,erhuang,yuanban,,不能（呃）哎见。,156,177
,erhuang,yuanban,,爹娘（呃）要相逢除非是梦（呃）里团圆。,178,254
,erhuang,yuanban,,鸡鸣犬吠五更（呃）天，,264,308
,erhuang,yuanban,,越思越想好伤惨，,326,335
,erhuang,yuanban,,想当初在朝为官宦，,336,"344,5"
,erhuang,yuanban,,朝臣待漏五更寒。,346,355
,erhuang,yuanban,,到如今夜宿在荒村院，,356,364
,erhuang,yuanban,,我冷冷清清向谁言（呃）。,"365,5",409
,erhuang,yuanban,,我本当拔宝剑自寻短见，,426,454
,erhuang,yuanban,,寻短（呃）哎见爹娘（呃）。,456,486
,erhuang,yuanban,,父母的冤仇化尘烟，,514,523
,erhuang,yuanban,,对天发下宏誓愿，,524,"532,5"
,erhuang,yuanban,,我不杀平王我的心怎甘。,"533,5",558
lseh-XiRiLi-BaoLianDeng.xml,erhuang,kuaisanyan,,昔日里有一个孤竹君，,"33,5","85,5"
,erhuang,kuaisanyan,,伯夷叔齐二大贤人，,"125,5","153,5"
,erhuang,kuaisanyan,,都只为孤（哇）竹君身染重病（哪），,"173,5","214,5"
,erhuang,kuaisanyan,,传口诏命次子即位为君，,"217,5","233,5"
,erhuang,kuaisanyan,,那叔齐分长幼不能担任，,"237,5",255
,erhuang,kuaisanyan,,那伯夷尊父命也不能应承，,"257,5","274,5"
,erhuang,kuaisanyan,,弟让兄来兄不能应（呐）允，,"277,5",291
,erhuang,kuaisanyan,,兄（呃）推弟来两不能够担承。,"293,5","310,5"
,erhuang,kuaisanyan,,那伯夷出午门无（哇）有踪（呃）影，,"313,5",331
,erhuang,kuaisanyan,,那叔齐逃出了后宰门，,"333,5","350,5"
,erhuang,kuaisanyan,,首阳山前冻饿死（喏）。,"353,5","366,5"
,erhuang,kuaisanyan,,留得美名万古存，,"369,5","384,5"
,erhuang,kuaisanyan,,为父的怎比得孤竹君，,"385,5","401,5"
,erhuang,kuaisanyan,,二娇儿也难比那两个贤人。,"405,5","422,5"
,erhuang,kuaisanyan,,打死了别家子父能作主，,"425,5","442,5"
,erhuang,kuaisanyan,,打死个秦官保父不能担承。,"445,5","485,5"
lseh-XuMaoGong-QinQiongFaPei.xml,erhuang,yuanban,,徐茂公阴阳多奥妙，,0,17
,erhuang,yuanban,,文韬武略智谋高。,19,29
,erhuang,yuanban,,既是为我前来到，,29,38
,erhuang,yuanban,,缘何不救我出笼牢。,39,49
,erhuang,yuanban,,是是是（呀）来我明白了，,49,58
,erhuang,yuanban,,其中必有这巧（哇）妙高。,59,71
lseh-YangYanZhao-PengBei.xml,erhuang,yuanban,,杨延昭奉父命巡查大营，,0,19
,erhuang,yuanban,,在中途得一信甚是不明。,20,32
,erhuang,yuanban,,迈虎步我且把宝帐来进，,33,49
,erhuang,yuanban,,又只见老爹爹瞌睡沉沉。,50,"59,5"
,erhuang,yuanban,,我本当将此事对他来论，,60,72
,erhuang,yuanban,,又恐怕惊动了年迈之人。,73,88
lseh-YiLunMing-WenZhaoGuan-1.xml,erhuang,manban,,一轮明月照窗前，,36,94
,erhuang,manban,,愁人心（哪）中似箭穿。,132,165
,erhuang,manban,,实指（惹）望到吴国借兵回转，,180,"220,5"
,erhuang,manban,,谁知昭关有阻拦。,224,"241,75"
,erhuang,manban,,幸遇那东皋公行方便，,244,"260,5"
,erhuang,manban,,他将我隐藏在后花园。,264,284
,erhuang,manban,,一连几天我的眉不（哇）展，,284,"300,5"
,erhuang,manban,,夜夜何曾得安眠。,304,"317,5"
,erhuang,manban,,俺伍员好一似丧家犬，,320,"336,5"
,erhuang,manban,,满腹的含冤我向谁言（哪）！,340,"353,5"
,erhuang,manban,,我好（哇）比哀哀长空雁，,356,"372,5"
,erhuang,manban,,我好比龙游在浅沙滩。,376,"393,5"
,erhuang,manban,,我好（哇）比鱼儿吞了钩线，,396,415
,erhuang,manban,,我好（哇）比波浪中失舵的舟船（哪）。,416,"433,5"
,erhuang,manban,,思来想去我的肝肠断，,436,466
,erhuang,manban,,今夜晚怎能够盼到明天。,500,530
,erhuang,yuanban,,心中有事难合眼，,592,"614,5"
,erhuang,yuanban,,翻来覆去睡不（哇）安。,616,638
,erhuang,yuanban,,背地里只把东皋公怨，,654,"678,5"
,erhuang,yuanban,,叫人难解巧机关，,680,689
,erhuang,yuanban,,若是真心来救我，,690,"698,75"
,erhuang,yuanban,,为何几日他不言。,700,709
,erhuang,yuanban,,贪图富贵来害我，,710,"718,5"
,erhuang,yuanban,,你就该把我献与昭关。,720,729
,erhuang,yuanban,,哭一声爹娘不能相见，,730,738
,erhuang,yuanban,,不能（哪）哎见爹娘（兀）！,740,784
,erhuang,yuanban,,要相逢陈非是梦（兀）里团圆。,812,838
,erhuang,yuanban,,鸡鸣犬吠五更（哪）天，,860,904
,erhuang,yuanban,,越思越想好伤惨，,922,"930,5"
,erhuang,yuanban,,想当初在朝为官宦，,932,"940,5"
,erhuang,yuanban,,朝臣待漏（哇）五更寒，,942,"950,5"
,erhuang,yuanban,,到如今夜宿在荒村院，,952,960
,erhuang,yuanban,,我冷冷清清向谁言（哪）。,"961,5",1005
,erhuang,yuanban,,我本当拔宝剑自寻短见，,1022,1050
,erhuang,yuanban,,寻短（哪）哎见爹娘（兀）！,1052,1084
,erhuang,yuanban,,父母的冤仇化尘烟，,1112,1121
,erhuang,yuanban,,对天发不宏誓愿，,1122,"1130,5"
,erhuang,yuanban,,我不杀平王我的心怎甘（哪）。,"1131,5",1158
lseh-YiLunMing-WenZhaoGuan-2.xml,erhuang,manban,,一轮明月照窗前，,36,94
,erhuang,manban,,愁人心（呐）中似箭穿。,132,165
,erhuang,manban,,实指望到吴国借兵回转，,180,"220,5"
,erhuang,manban,,谁知昭关有阻拦。,224,"241,5"
,erhuang,manban,,幸遇那东皋公行方便，,244,"260,5"
,erhuang,manban,,他将我隐藏在后花园。,264,284
,erhuang,manban,,一连几天我的眉不（呃）展，,284,"300,5"
,erhuang,manban,,夜夜何曾得安眠。,304,"317,5"
,erhuang,manban,,俺伍员好一似丧家犬，,320,"336,5"
,erhuang,manban,,满腹的含冤我向谁言（喏）。,340,"353,5"
,erhuang,manban,,我好（呃）比哀哀长空雁，,356,"372,5"
,erhuang,manban,,我好比龙游在浅沙滩。,376,"393,5"
,erhuang,manban,,我好（呃）比鱼儿吞了钩线，,396,415
,erhuang,manban,,我好（呃）比波浪中失舵的舟船（喏）。,416,"433,5"
,erhuang,manban,,思来想去我的肝肠断，,436,466
,erhuang,manban,,今夜晚怎能够盼到明天。,500,530
lseh-YiLunMing-ZhuoFangCao-1.xml,erhuang,manban,,一轮明月照窗下，,36,92
,erhuang,manban,,陈宫心（呐）中乱如麻，,132,164
,erhuang,manban,,悔不该心猿并意马。,176,1277/6
,erhuang,manban,,悔不该随他人到吕家，,216,236
,erhuang,manban,,吕伯奢可算得义气（呀）大，,236,1517/6
,erhuang,manban,,杀猪（喏）沽（哇）酒款待于他，,256,"273,5"
,erhuang,manban,,又谁知此贼的疑心（呐）太（呀）大，,276,"293,5"
,erhuang,manban,,拔出剑将他的满门杀，,296,"313,5"
,erhuang,manban,,一家人倶丧在宝剑之（喏）下，,316,"333,5"
,erhuang,manban,,年迈的老丈命（呐）染黄沙。,336,"349,5"
,erhuang,manban,,屈死的冤鬼魂休来怨（呐）咱，,352,2213/6
,erhuang,manban,,自有那神灵（啊）天地鉴察。,372,416
,erhuang,yuanban,,听谯楼打罢了二（喏）更鼓下，,478,"500,5"
,erhuang,yuanban,,越思越想把事来作差。,502,513
,erhuang,yuanban,,悔不该把家属一（呀）旦撇下，,520,"542,5"
,erhuang,yuanban,,悔不该弃县今抛却了乌（哇）纱，,544,554
,erhuang,yuanban,,我只说贼是个宽宏量大，,554,"562,5"
,erhuang,yuanban,,汉室后来贼是个惹祸的根芽。,564,583
,erhuang,yuanban,,观此贼睡卧真（呐）潇洒，,656,"678,75"
,erhuang,yuanban,,安眠好似并底之蛙，,680,690
,erhuang,yuanban,,贼好比蛟龙未生鳞甲，,690,"698,5"
,erhuang,yuanban,,贼好比猛虎未（呀）曾长牙，,700,"709,5"
,erhuang,yuanban,,虎在笼中我不打，,710,"720,75"
,erhuang,yuanban,,我岂肯放虎归山又（哇）把人抓。,722,748
,erhuang,sanban,,执宝剑将贼的（呀）头割下，,806,835
,erhuang,sanban,,险些儿把事（喏）又（哇）作差。,838,869
lseh-YiLunMing-ZhuoFangCao-2.xml,erhuang,sanyan,,一轮明月照窗下，,36,93
,erhuang,sanyan,,陈宫心中乱如麻。,132,160
,erhuang,sanyan,,悔不该心猿并意马，,176,212
,erhuang,sanyan,,悔不该随他人到吕家。,216,236
,erhuang,sanyan,,吕伯奢可算得义气大，,236,252
,erhuang,sanyan,,杀猪沽酒款待与他。,256,272
,erhuang,sanyan,,又谁知此贼的疑心太大，,276,292
,erhuang,sanyan,,拔出剑将他的满门杀。,296,312
,erhuang,sanyan,,一家人倶丧在宝剑之下，,316,"332,75"
,erhuang,sanyan,,年迈老丈命染黄沙。,336,348
,erhuang,sanyan,,屈死的冤鬼魂休要怨咱，,352,"368,5"
,erhuang,sanyan,,自有那神灵儿天地鉴察。,372,413
lseh-YiLunMing-ZhuoFangSuDian.xml,erhuang,manban,,一轮明月照窗下，,12,"69,5"
,erhuang,manban,,陈宫心（呐）中乱如麻，,108,138
,erhuang,manban,,悔不该心猿并意马，,152,192
,erhuang,manban,,悔不该随他人到吕家。,192,212
,erhuang,manban,,吕伯奢可算得义气（呀）大，,212,"228,5"
,erhuang,manban,,杀猪（喏）沽酒款待与他，,232,250
,erhuang,manban,,又谁知此贼的疑心（呐）太（呀）大，,252,269
,erhuang,manban,,拔出剑将他的满门杀，,272,"289,5"
,erhuang,manban,,一家人倶丧在宝剑之（喏）下，,292,309
,erhuang,manban,,年迈的老丈命（呐）染黄沙。,312,325
,erhuang,manban,,屈死的怨鬼魂休要怨（呐）咱，,328,"344,5"
,erhuang,manban,,自有那神灵儿天地鉴察。,348,389
lseh-ZenNengGou-BaDaChui.xml,erhuang,yuanban,,怎能够思一计番营来进，,0,16
,erhuang,yuanban,,前后话对文龙细说衷情。,17,26
,erhuang,yuanban,,前也思（喏）后又想无有计定，,27,50
,erhuang,yuanban,,倒不如上公安观看古今。,51,63
lseh-ZiNaRi-HongYangDong.xml,erhuang,kuaisanyan,,自（喏）那日朝罢归身（呐）染重病，,12,"49,75"
,erhuang,kuaisanyan,,三更时梦（呃）见（呐）了年迈爹尊（呐）。,52,89
,erhuang,kuaisanyan,,我前番命孟良骸骨搬（呐）请，,104,"140,5"
,erhuang,kuaisanyan,,那乃是萧天佐以（呀）假成真；,144,162
,erhuang,kuaisanyan,,二次（喏）里命孟良番营来进，,164,181
,erhuang,kuaisanyan,,又谁知焦克明他私（呀）自后跟（呐），,184,"201,5"
,erhuang,kuaisanyan,,老军报他二人在洪洋（呃）洞丧（呃）命，,204,222
,erhuang,kuaisanyan,,去了我左右膀难以飞行。,224,241
,erhuang,kuaisanyan,,为此事终（啊）日里忧成疾病，,244,262
,erhuang,kuaisanyan,,因此上臣的病重（呃）加十分、千岁爷呀！,264,317
lsxp-CiShiJian-HuaiHeYing-1.xml,xipi,liushui,,此时间不可闹笑话，,8,15
,xipi,liushui,,胡言乱语怎瞒（呐）咱。,"16,5","22,5"
,xipi,liushui,,在长安是你夸大话，,23,30
,xipi,liushui,,为什么事到如今耍奸滑。,"30,5",36
,xipi,liushui,,左手拉住了李左车，,"37,5",43
,xipi,liushui,,右手再把栾布拉。,"44,5",50
,xipi,liushui,,三人同把那鬼门关上踏，,"51,5",61
,xipi,sanban,,（啊）生死二字（喏）且由他。,62,124
lsxp-CiShiJian-HuaiHeYing-2.xml,xipi,liushui,,此时间不可闹笑话，,10,18
,xipi,liushui,,胡言乱语怎瞒（呐）咱！,"18,5",24
,xipi,liushui,,在长安是你夸大话，,25,32
,xipi,liushui,,为什么事到如今耍奸滑？,"32,5",38
,xipi,liushui,,左手拉住了李左车，,"39,5",46
,xipi,liushui,,右手再把栾布拉，,"46,5",52
,xipi,liushui,,三人同把那鬼门关上爬，,"53,5",86
,xipi,sanban,,生死二字（喏）且由他！,114,133
lsxp-DaHeYi-SiLangTanMu.xml,,,,Part 1,,
,xipi,yaoban,,大喝一声（哪）如雷震，,10,25
,xipi,kuaiban,,杨家将令鬼神惊。,37,43
,xipi,kuaiban,,迈步且把宝帐（呀）进，,44,61
,xipi,kuaiban,,上面（哪）坐的同胞人。,73,79
,xipi,kuaiban,,弟兄们分别十五春，,"80,5",86
,xipi,kuaiban,,怎知今日回宋营。,"87,5",93
,xipi,kuaiban,,将身站在了阶前等，,94,100
,xipi,kuaiban,,问我一言答一声。,101,109
,xipi,kuaiban,,家住后山磁州郡，,168,174
,xipi,kuaiban,,火堪寨上有家门。,"175,5",181
,xipi,kuaiban,,我父令公官极品，,"182,5",188
,xipi,kuaiban,,我母佘氏老太君。,"189,5",195
,xipi,kuaiban,,十五年前沙滩会，,"196,5",202
,xipi,kuaiban,,失落番邦被贼擒。,"203,5",209
,xipi,kuaiban,,六弟下位把兄认，,210,216
,xipi,kuaiban,,我是你四哥回宋营。,217,225
,xipi,kuaiban,,弟兄对坐叙寒温。,292,301
,,,,Part 2,,
,xipi,kuaiban,,本帅帐中用目睁，,110,116
,xipi,kuaiban,,见一番汉帐中行。,"117,5",123
,xipi,kuaiban,,龙行虎步非凡等，,"124,5",130
,xipi,kuaiban,,灯光之下看不真。,"131,5",137
,xipi,kuaiban,,本帅开言把他问，,"138,5",144
,xipi,kuaiban,,你是番邦什么人？,"145,5",151
,xipi,kuaiban,,家住哪州并哪郡？,152,158
,xipi,kuaiban,,要见本帅为何情？,159,167
,xipi,kuaiban,,听罢言来才知情，,226,232
,xipi,kuaiban,,原来四哥回宋营。,"233,5",239
,xipi,kuaiban,,众将与爷忙掩（哪）门，,240,250
,xipi,yaoban,,自己骨肉认不清。,263,270
,xipi,yaoban,,走上前来忙松捆，,278,285
lsxp-HenPingWang-WenZhaoGuan.xml,xipi,yuanban,,恨平王无道乱楚宫（兀），,15,29
,xipi,yuanban,,父纳子（呃）妻礼难容，,43,52
,xipi,yuanban,,我的（呀）父谏奏反把命（哪）送，,53,66
,xipi,yuanban,,满门的家着血染红。,67,79
lsxp-JiangShenEr-SanJiaDian.xml,xipi,liushui,,将身儿来至在大街口，,11,18
,xipi,liushui,,尊一声过往的宾朋听从头：,"19,5",25
,xipi,liushui,,一不是响马与贼寇，,"26,5",32
,xipi,liushui,,二不是歹人（呐）把城偷。,"33,5",39
,xipi,liushui,,杨林与我来争斗，,"40,5",46
,xipi,liushui,,因此上发配到登州。,"47,5",53
,xipi,liushui,,舍不得太爷的恩情厚，,"54,5","61,5"
,xipi,liushui,,舍不得衙役们众班头。,"62,5",68
,xipi,liushui,,实难舍街坊四邻与我的好朋友，,69,"75,5"
,xipi,liushui,,舍不得老娘（呃）白了头。,"76,5",82
,xipi,liushui,,娘生儿连心肉，,83,88
,xipi,liushui,,儿行千里母担忧。,"89,5",95
,xipi,liushui,,儿想娘亲难叩首，,"96,5",102
,xipi,liushui,,娘想儿来泪双流。,"103,5",109
,xipi,liushui,,眼见得红日坠落在西山后，,"109,5",116
,xipi,liushui,,叫一声解差把店役。,"117,5",126
lsxp-JianMaSu-ZhanMaSu.xml,xipi,kuaiban,,见马谡（唩）跪帐下，,10,15
,xipi,kuaiban,,不由老夫咬钢牙，,"16,5",22
,xipi,kuaiban,,大胆不听我的话，,23,29
,xipi,kuaiban,,失去了街亭差不差。,30,40
lsxp-LiangGuoJiao-ShiJieTing-1.xml,xipi,yuanban,,两国交（哇）锋龙虎斗，,16,26
,xipi,yuanban,,各为其主统貔貅，,42,54
,xipi,yuanban,,管待三（哪）军要宽厚，,68,78
,xipi,yuanban,,赏罚中公（呃）平莫要自由。,94,"106,5"
,xipi,yuanban,,此一番领兵去镇守，,120,"129,5"
,xipi,yuanban,,靠山近水把营收。,146,160
lsxp-LiangGuoJiao-ShiJieTing-2.xml,xipi,yuanban,,两国交锋龙虎斗，,17,28
,xipi,yuanban,,各为其（呀）主统貔貅。,43,56
,xipi,yuanban,,管带三（呐）军要宽厚，,69,80
,xipi,yuanban,,赏罚中公（呃）平莫要自由。,95,108
,xipi,yuanban,,此一番领（呃）兵去镇守，,121,132
,xipi,yuanban,,靠山近水把管收。,147,162
lsxp-QingGongYan-FaDongWu.xml,xipi,yuanban,,庆功宴上把酒饮，,0,9
,xipi,yuanban,,想起桃园结拜情。,10,22
,xipi,yuanban,,弟兄们创业多艰难，,23,38
,xipi,yuanban,,又谁知中途两离分。,39,54
lsxp-ShenGongWu-LongFengChengXiang.xml,xipi,yuanban,,深宫无（哇）处不飞花，,16,29
,xipi,yuanban,,年老得配女娇娃。,46,58
,xipi,yuanban,,朝欢暮乐无牵挂，,72,87
,xipi,yuanban,,耳听笙歌闹喧哗。,100,113
lsxp-TingTaYan-ZhuoFangCao-1.xml,xipi,manban,,听他言听得我心（呐）惊胆怕，,34,64
,xipi,manban,,背转身只埋怨我自（呃）己作差，,94,120
,xipi,manban,,我先前只望他宽宏量（呃）大，,146,202
,xipi,manban,,却原（呐）来贼是个无（哇）义（呀）的冤家！,202,226
,xipi,manban,,马行在来道内我难（呐）以回（呀）马，,226,276
,xipi,manban,,这才是花随水水不（哇）能恋（呐）花。,306,329
,xipi,manban,,这时候我只得暂且忍耐在心下，,330,368
,xipi,manban,,既同行共（呃）大事必须要劝解于他（呀呃）。,402,426
lsxp-TingTaYan-ZhuoFangCao-2.xml,xipi,sanyan,,听他言吓得我心（呐）惊胆怕，,32,62
,xipi,sanyan,,背转身自埋怨我自（呃）已做差。,92,118
,xipi,sanyan,,我先前只望他宽宏量（呃）大，,144,200
,xipi,sanyan,,却愿（呐）来贼是个无（哇）义（呀）的冤家！,200,224
,xipi,sanyan,,马行在来道内我难（呐）以回（呀）马，,224,274
,xipi,sanyan,,这才是花随水水不（哇）能恋（呐）花。,304,326
,xipi,sanyan,,这时候我只得暂且忍耐在心下，,328,366
,xipi,sanyan,,既同行共（呃）大事必须要劝解于他（呀呃）。,400,424
lsxp-WeiCengKai-QiYuanBao.xml,xipi,liushui,,未曾开言泪汪汪，,10,16
,xipi,liushui,,尊一声太爷听端详。,"17,5",23
,xipi,liushui,,家住在南阳太平庄，,"24,5",29
,xipi,liushui,,姓刘名安字世昌。,"30,5",36
,xipi,liushui,,奉母命京城往，,"37,5",42
,xipi,liushui,,贩卖绸缎转还乡。,"43,5",49
,xipi,liushui,,行至在中途把雨降，,"49,5",55
,xipi,liushui,,借宿一宵起祸殃。,"56,5",62
,xipi,liushui,,赵大夫妻图财害命害我一命亡，,63,69
,xipi,liushui,,望求太爷与我作主张（啊）。,"69,5",80
lsxp-WoBenShi-KongChengJi-1.xml,xipi,manban,,我本是卧龙岗散淡哪的人，,32,62
,xipi,manban,,论阴阳如反掌保定乾坤。,96,120
,xipi,manban,,先帝呀爷下南阳御呀驾三请，,148,192
,xipi,manban,,算就了汉家的业鼎足哇三分。,224,246
,xipi,manban,,官封到武乡侯哇执掌帅印，,276,312
,xipi,manban,,东西战南北剿博古通呃今。,344,363
,xipi,manban,,周文王访姜尚周室大振，,392,422
,xipi,manban,,俺诸（喏）葛怎比得前辈呀的先哪生。,456,474
,xipi,manban,,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,476,514
,xipi,manban,,我面前缺少个知呃音的人。,571,583
lsxp-WoBenShi-KongChengJi-2.xml,xipi,sanyan,,我本是卧龙岗散淡（呐）的人，,32,63
,xipi,sanyan,,凭阴阳如反掌保定乾坤。,96,118
,xipi,sanyan,,先帝（呀）爷下南阳（呃）御驾三（呃）请，,148,192
,xipi,sanyan,,算就了汉家的业鼎足（呃）三分。,224,247
,xipi,sanyan,,官封到武乡侯（呃）执掌帅印，,276,310
,xipi,sanyan,,东西战南北剿博古（呃）通（哦）今。,344,367
,xipi,sanyan,,周文王访姜尚周室大振，,396,427
,xipi,sanyan,,我诸葛怎比得前辈（呃）的先（呃）生。,460,478
,xipi,sanyan,,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,480,518
,xipi,yuanban,,我面前却少个知（呃）音的人。,569,582
lsxp-WoZhuYe-ZhuiHanXin.xml,xipi,liushui,,我主爷起义在芒砀，,10,17
,xipi,liushui,,拔剑斩蛇天下扬。,"18,5",24
,xipi,liushui,,怀王也曾把旨降，,"25,5",31
,xipi,liushui,,两路分（呐）兵定咸阳。,"32,5",38
,xipi,liushui,,先进咸阳为皇上，,"39,5",44
,xipi,liushui,,后进咸阳扶保在朝纲。,"45,5",51
,xipi,liushui,,也是我主洪福广，,"52,5",58
,xipi,liushui,,一路上得遇陆贾、郦生与张良。,"59,5",66
,xipi,liushui,,一路上秋毫无犯军威壮，,"67,5",73
,xipi,liushui,,我也曾约法定过三章。,"74,5",80
,xipi,liushui,,项羽不遵怀王约，,"81,5",87
,xipi,liushui,,反将我主贬汉王。,"88,5",94
,xipi,liushui,,今日里萧何荐良将，,"95,5",101
,xipi,liushui,,但愿得言听计从重整汉家邦、一同回故乡。,"102,5",111
,xipi,liushui,,撩袍端带我把金殿上，,"112,5",120
,xipi,yaoban,,扬尘舞蹈见大王。,132,148
lsxp-YiShiWu-YuCangJian.xml,xipi,yuanban,,一事无成两鬓斑，,12,28
,xipi,yuanban,,叹光明一去不回还（呐）；,40,52
,xipi,yuanban,,日月轮流催晓（哇）箭，,62,71
,xipi,yuanban,,靠山绿（哇）水常在面前。,84,96
,xipi,yuanban,,恨平王无道纲常乱，,106,116
,xipi,yuanban,,信用无极狗奸谗。,128,140
,xipi,yuanban,,他害我满门（呐）真悲惨，,150,170
,xipi,yuanban,,我与奸贼不共戴天！,182,194
,xipi,yuanban,,实指（喏）望到吴国借兵（呐）转，,204,"215,5"
,xipi,kuaiban,,行至在昭关有阻拦。,"216,5",222
lsxp-YiZhuangZhuang-QunYingHui.xml,xipi,kuaiban,,一桩桩一件件倶已办就，,0,8
,xipi,kuaiban,,请先生到江边即刻登舟。,9,17
lsxp-ZhangGongDao-ZhuangYuanPu.xml,xipi,kuaisanyan,,张公道三十五六（哇）子有靠，,34,60
,xipi,kuaisanyan,,陈伯愚年半百无有后苗。,94,120
,xipi,kuaisanyan,,为（呀）儿（啼）女我也曾朝山拜庙，,146,172
,xipi,kuaisanyan,,为儿（喏）女我也曾补路修桥。,206,228
,xipi,kuaisanyan,,怕将（呃）来老天爷无（哇）有果报，,230,264
,xipi,kuaisanyan,,眼睁（呐）睁有何人去（呀）把纸烧。,266,292
lsxp-ZheYiFeng-DingJunShan.xml,xipi,liushui,,这一封（呃）书信来得巧，,12,19
,xipi,liushui,,天助黄忠成功劳。,"20,5","27,5"
,xipi,liushui,,站立在营门三军叫，,"27,5",32
,xipi,liushui,,大小儿郎听根苗，,"33,5",39
,xipi,liushui,,头通（呃）鼓紧战袍，,41,47
,xipi,liushui,,三通鼓刀出鞘四通（呃）鼓把兵交。,49,63
,xipi,liushui,,向前各各有赏犒，,65,71
,xipi,liushui,,退后的项上吃一刀。,73,79
,xipi,liushui,,三军与（呀）爷归营号，,81,106
,xipi,sanban,,到明天午时三刻要成功劳。,106,128
lsxp-ZiCongQian-ZhuLianZhai.xml,xipi,yuanban,,自从千岁离朝后，,0,9
,xipi,yuanban,,满朝中文武臣泪双流。,10,22
,xipi,yuanban,,为千岁懒把朝房走，,23,42
,xipi,yuanban,,为千岁懒观五凤楼。,43,54
,xipi,yuanban,,山高路远少来问候，,55,70
,xipi,yuanban,,望千岁恕学生礼貌不周。,71,84
lsxp-ZiGuDao-HuangHeLou.xml,xipi,yuanban,,自古道吉人有天相，,0,9
,xipi,yuanban,,主公不必加愁肠。,10,22
,xipi,yuanban,,曾记得当年赴河梁，,23,32
,xipi,yuanban,,二将军保架过长江。,33,44
,xipi,yuanban,,今日主公把宴上，,45,58
,xipi,yuanban,,四将军保架料也无妨。,59,72
lsxp-ZouYingLong-DaYanSong.xml,xipi,liushui,,忽听得万岁宣应龙，,10,15
,xipi,liushui,,在朝房来了我这保国忠。,"15,5",19
,xipi,liushui,,那一日打从大街进，,20,25
,xipi,liushui,,偶遇见小小的顽童放悲声，,26,31
,xipi,liushui,,我问顽童啼哭因何故，,"31,75",36
,xipi,liushui,,他言道严嵩老贼害他的举家一满门。,37,"47,5"
,xipi,liushui,,我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,"47,75",59
,xipi,liushui,,站立在殿角用目来观定，,"60,5",66
,xipi,liushui,,上面坐的是有道君，,67,70
,xipi,liushui,,那一旁坐的就是严阁老，,"70,5",76
,xipi,liushui,,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,77,90
